target_name,target_mode,beta_sign,objective_name,objective_beta_power,objective_residual_norm,objective_layer_gain,seed,dataset,n_samples,noise,hidden_sizes,batch_size,n_batches,infer_steps,infer_lr,step_lr,residual_norm_eps,activation,device,duration_sec,ep_objective,ep_state_delta,ep_saturation,dplus_objective,dplus_state_delta,dplus_saturation,dplus_vs_bp_forward_cosine,dplus_vs_bp_forward_norm_ratio,dplus_vs_bp_forward_sign_agreement,dplus_vs_bp_forward_norm_a,dplus_vs_bp_forward_norm_b,dplus_vs_ep_forward_cosine,dplus_vs_ep_forward_norm_ratio,dplus_vs_ep_forward_sign_agreement,dplus_vs_ep_forward_norm_a,dplus_vs_ep_forward_norm_b,dplus_forward_norm,bp_forward_norm,ep_forward_norm,base_free_mse,base_feedforward_ce,bp_raw_free_mse_decrease,bp_raw_feedforward_ce_decrease,ep_raw_free_mse_decrease,ep_raw_feedforward_ce_decrease,dplus_raw_free_mse_decrease,dplus_raw_feedforward_ce_decrease,dplus_bp_scaled_free_mse_decrease,dplus_bp_scaled_feedforward_ce_decrease,dplus_ep_scaled_free_mse_decrease,dplus_ep_scaled_feedforward_ce_decrease,batch_idx,dplus_raw_free_mse_decrease_positive_rate,dplus_bp_scaled_free_mse_decrease_positive_rate,dplus_ep_scaled_free_mse_decrease_positive_rate,bp_raw_free_mse_decrease_positive_rate,ep_raw_free_mse_decrease_positive_rate,training_iteration,config/experiment_name,config/target_name,config/objective_name,config/seed,config/step_lr,config/dataset,config/n_samples,config/test_size,config/noise,config/hidden_sizes,config/batch_size,config/n_batches,config/infer_steps,config/infer_lr,config/residual_norm_eps,config/activation,config/bias,config/state_clip
nudge_0p01_plus,nudge_0.01,plus,beta_div1,1.0,False,False,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,11.055367990396917,-7.343447208404541,0.0277714618455825,0.0,0.0891767914096514,0.0277714618455825,0.0,0.0730162238081296,1.9206398525566009,0.5120106240113577,1.0475399096806843,0.5768370380004247,0.9176954527695974,0.076092318254645,0.9904408752918245,1.0475399096806843,13.767380714416504,1.0475399096806843,0.5768370380004247,13.767380714416504,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0121415654818216,0.0006340642770131,0.0009477237860361,4.766384760538737e-05,0.0005245705445607,2.953410148620605e-05,0.0123377492030461,0.0006241798400878,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p01_plus,beta_div1,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,resnorm_beta_div2,2.0,True,False,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,12.27831347566098,-15.565713246663412,0.111338284642746,0.0,2861578.6666666665,0.111338284642746,0.0,0.0610606521368026,20249020.58068346,0.53892054160436,10880510.5,0.5768370380004247,0.8439718584219614,218867.0075397629,0.9835233489672344,10880510.5,49.75770886739095,10880510.5,0.5768370380004247,49.75770886739095,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0430035640796025,0.0021977325280507,0.0194811820983886,-2168.723182797432,0.0005188037951787,2.5351842244466145e-05,0.0428945670525232,0.0018953680992126,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,resnorm_beta_div2,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,beta_div2,2.0,False,False,42,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,13.109424288850278,-111.4766133626302,0.0049991852914293,0.0,53.41780026753744,0.0049991852914293,0.0,0.0516179886957009,5190.86380095504,0.4829152276118596,1677.8029378255208,0.3339143047730128,0.4228943039973576,30.55348856046496,0.9880463480949402,1677.8029378255208,55.03717803955078,1677.8029378255208,0.3339143047730128,55.03717803955078,0.4525083204110463,0.6512693762779236,0.000102753440539,0.0001147389411926,0.0092164973417917,0.0002779165903727,-0.0340550740559895,0.0202103952566782,0.0002654840548833,6.159146626790364e-06,0.0417973299821217,0.0009663899739583,2.5,0.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,beta_div2,42,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,raw,0.0,False,False,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,11.162550983950496,-121.82942326863606,0.0048275296058919,0.0,6.712826264750522e-05,0.0048275296058919,0.0,-0.0027075336935619,0.0018216715249451,0.500931183497111,0.0009881038567982,0.5768370380004247,0.314914345741272,1.7388177749622103e-05,0.9909159739812216,0.0009881038567982,56.89727783203125,0.0009881038567982,0.5768370380004247,56.89727783203125,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0127075413862864,0.0003856619199117,8.195638656616211e-07,-9.934107462565104e-09,0.0004865527153015,-3.337860107421875e-06,0.0455596248308817,-0.0002832810084025,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,raw,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p01_plus,nudge_0.01,plus,layergain_beta_div1,1.0,False,True,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,10.83661049278453,-7.343447208404541,0.0277714618455825,0.0,0.1004154694577058,0.0277714618455825,0.0,0.0732556382815043,1.9211145241336984,0.5120106240113577,1.0477982362111409,0.5768370380004247,0.9231612384319304,0.076111071042579,0.9904408752918245,1.0477982362111409,13.767380714416504,1.0477982362111409,0.5768370380004247,13.767380714416504,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0121415654818216,0.0006340642770131,0.0009491095940272,4.780292510986328e-05,0.0005252261956532,2.962350845336914e-05,0.0123519996802012,0.0006261467933654,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p01_plus,layergain_beta_div1,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,resnorm_layergain_beta_div1,1.0,True,True,42,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,12.121593301184475,-111.4766133626302,0.0049991852914293,0.0,850.5042215983073,0.0049991852914293,0.0,0.048661317055424,154550.20570985452,0.4829152276118596,50027.4375,0.3339143047730128,0.6575587292512258,914.254037658072,0.9880463480949402,50027.4375,55.03717803955078,50027.4375,0.3339143047730128,55.03717803955078,0.4525083204110463,0.6512693762779236,0.000102753440539,0.0001147389411926,0.0092164973417917,0.0002779165903727,-0.0275000234444936,-0.9348881443341572,0.0002388159434,5.672375361124675e-06,0.037484938899676,0.0008864104747772,2.5,0.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,resnorm_layergain_beta_div1,42,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p01_plus,nudge_0.01,plus,resnorm_layergain_beta_div1,1.0,True,True,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,11.073118003085256,-7.343447208404541,0.0277714618455825,0.0,2523.3924153645835,0.0277714618455825,0.0,0.073915347456932,61901.78458608082,0.5120106240113577,33291.632161458336,0.5768370380004247,0.9329676230748496,2420.7733961264416,0.9904408752918245,33291.632161458336,13.767380714416504,33291.632161458336,0.5768370380004247,13.767380714416504,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0121415654818216,0.0006340642770131,0.0155789256095886,-0.6430957938234011,0.0005244513352711,2.9911597569783528e-05,0.0123314062754313,0.0006322463353474,2.5,0.8333333333333334,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p01_plus,resnorm_layergain_beta_div1,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,layergain_beta_div1,1.0,False,True,42,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,14.249778883066028,-15.94718106587728,0.1057403186957041,0.0,1.301557143529256,0.1057403186957041,0.0,0.0652915139993031,10.348496456169052,0.5060433149337769,3.3466975688934326,0.3339143047730128,0.8664694329102834,0.0708504143621579,0.98380841811498,3.3466975688934326,47.25321833292643,3.3466975688934326,0.3339143047730128,47.25321833292643,0.4525083204110463,0.6512693762779236,0.000102753440539,0.0001147389411926,0.0346808383862177,0.0009761949380238,0.0026659220457077,7.497270901997884e-05,0.0002667754888534,7.877747217814127e-06,0.0363182971874872,0.0010525286197662,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,layergain_beta_div1,42,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p01_plus,nudge_0.01,plus,resnorm_layergain_beta_div1,1.0,True,True,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,10.432391170877963,-11.108468214670816,0.0311723260933326,0.0,7409.80029296875,0.0311723260933326,0.0,0.0704461348553498,197678.21045892927,0.5232800940672556,86781.89713541667,0.4877031445503235,0.9434025983015696,5758.582996338841,0.99072594443957,86781.89713541667,15.07347615559896,86781.89713541667,0.4877031445503235,15.07347615559896,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.0152277052402496,0.0006419320901234,0.1109955608844757,-2.521438697973887,0.0004853904247283,2.477566401163737e-05,0.0147479971249898,0.0006064673264821,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p01_plus,resnorm_layergain_beta_div1,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p01_plus,nudge_0.01,plus,resnorm_beta_div1,1.0,True,False,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,13.018619088921696,-7.343447208404541,0.0277714618455825,0.0,2500.384521484375,0.0277714618455825,0.0,0.0732497001687685,61833.916786255664,0.5120106240113577,33254.3076171875,0.5768370380004247,0.921666900316874,2418.0631339690667,0.9904408752918245,33254.3076171875,13.767380714416504,33254.3076171875,0.5768370380004247,13.767380714416504,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0121415654818216,0.0006340642770131,0.015163908402125,-1.0800044288237889,0.0005243271589279,2.961357434590657e-05,0.0123310387134552,0.0006262759367624,2.5,0.8333333333333334,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p01_plus,resnorm_beta_div1,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,raw,0.0,False,False,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,12.75794157385826,-120.47653706868488,0.0064307988181503,0.0,6.320442419867807e-05,0.0064307988181503,0.0,0.0600344091653823,0.0036898869684247,0.5201444129149119,0.0016085494038028,0.4877031445503235,0.4032783309618632,2.863765458645341e-05,0.991771161556244,0.0016085494038028,56.176191329956055,0.0016085494038028,0.4877031445503235,56.176191329956055,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.02272230386734,0.0012798408667246,1.5695889790852864e-06,4.967053731282552e-08,0.0004860858122507,2.4179617563883465e-05,0.0532928605874379,0.0020340283711751,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,raw,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,resnorm_beta_div2,2.0,True,False,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,12.596786219626663,-120.47653706868488,0.0064307988181503,0.0,1281487.0,0.0064307988181503,0.0,0.0594425258847574,269906728.1271986,0.5201444129149119,118377028.0,0.4877031445503235,0.3998063007990519,2109897.971965694,0.991771161556244,118377028.0,56.176191329956055,118377028.0,0.4877031445503235,56.176191329956055,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.02272230386734,0.0012798408667246,0.0975431601206461,-26639.54734247923,0.0004835625489552,2.3931264877319336e-05,0.0530312756697336,0.0020139118035634,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,resnorm_beta_div2,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,beta_div2,2.0,False,False,42,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,13.604730560909957,-15.94718106587728,0.1057403186957041,0.0,114.43755849202472,0.1057403186957041,0.0,0.065073059250911,1034.3492519794002,0.5060433149337769,334.5072835286458,0.3339143047730128,0.8565528293450674,7.08161069206431,0.98380841811498,334.5072835286458,47.25321833292643,334.5072835286458,0.3339143047730128,47.25321833292643,0.4525083204110463,0.6512693762779236,0.000102753440539,0.0001147389411926,0.0346808383862177,0.0009761949380238,0.1959716777006785,0.0070768594741821,0.0002660304307937,7.828076680501303e-06,0.036228393514951,0.001049667596817,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,beta_div2,42,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p01_plus,nudge_0.01,plus,beta_div2,2.0,False,False,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,12.083984900265932,-7.343447208404541,0.0277714618455825,0.0,8.91767946879069,0.0277714618455825,0.0,0.0730162269125382,192.06397908077403,0.5120106240113577,104.7539889017741,0.5768370380004247,0.9176954726378124,7.609231664706445,0.9904408752918245,104.7539889017741,13.767380714416504,104.7539889017741,0.5768370380004247,13.767380714416504,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0121415654818216,0.0006340642770131,0.0874712665875752,0.0046544969081878,0.0005245606104532,2.953410148620605e-05,0.0123377492030461,0.0006241798400878,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p01_plus,beta_div2,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,raw,0.0,False,False,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,13.602696313057097,-15.565713246663412,0.111338284642746,0.0,0.0109657570719718,0.111338284642746,0.0,0.0604458469897508,0.0628706971535478,0.53892054160436,0.0342590647439161,0.5768370380004247,0.8353061079978943,0.0006886074549067,0.9835233489672344,0.0342590647439161,49.75770886739095,0.0342590647439161,0.5768370380004247,49.75770886739095,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0430035640796025,0.0021977325280507,3.0587116877237953e-05,1.3113021850585938e-06,0.0005176862080891,2.5113423665364586e-05,0.0428232749303182,0.0018763542175292,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,raw,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,resnorm_beta_div2,2.0,True,False,42,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,11.285270703025162,-111.4766133626302,0.0049991852914293,0.0,621382.5729166666,0.0049991852914293,0.0,0.0513210004816452,144963218.7449027,0.4829152276118596,46958816.66666666,0.3339143047730128,0.4964708536863327,858286.9228745088,0.9880463480949402,46958816.66666666,55.03717803955078,46958816.66666666,0.3339143047730128,55.03717803955078,0.4525083204110463,0.6512693762779236,0.000102753440539,0.0001147389411926,0.0092164973417917,0.0002779165903727,-0.03836157421271,-2995.2731691002846,0.00026070078214,6.089607874552409e-06,0.0409908046325047,0.0009539127349853,2.5,0.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,resnorm_beta_div2,42,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,resnorm_beta_div1,1.0,True,False,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,11.730635530781,-15.565713246663412,0.111338284642746,0.0,28615.78645833333,0.111338284642746,0.0,0.0610606496532758,202490.2050911805,0.53892054160436,108805.10416666669,0.5768370380004247,0.8439718584219614,2188.670057812245,0.9835233489672344,108805.10416666669,49.75770886739095,108805.10416666669,0.5768370380004247,49.75770886739095,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0430035640796025,0.0021977325280507,0.0136147240797678,-2.5273911158243814,0.0005188037951787,2.5351842244466145e-05,0.0428945620854695,0.0018953680992126,2.5,0.6666666666666666,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,resnorm_beta_div1,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p01_plus,nudge_0.01,plus,layergain_beta_div1,1.0,False,True,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,12.902147594839334,-11.108468214670816,0.0311723260933326,0.0,0.1192396332820256,0.0311723260933326,0.0,0.0706591016302506,2.6958962584969863,0.5232800940672556,1.176623523235321,0.4877031445503235,0.943291982014974,0.0780606931635754,0.99072594443957,1.176623523235321,15.07347615559896,1.176623523235321,0.4877031445503235,15.07347615559896,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.0152277052402496,0.0006419320901234,0.0011662244796752,4.770358403523763e-05,0.0004868805408477,2.483526865641276e-05,0.0147926410039265,0.0006085038185119,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p01_plus,layergain_beta_div1,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p01_plus,nudge_0.01,plus,resnorm_beta_div1,1.0,True,False,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,10.359936310909688,-11.108468214670816,0.0311723260933326,0.0,7386.59521484375,0.0311723260933326,0.0,0.0703198574483394,197637.3325863524,0.5232800940672556,86764.51822916667,0.4877031445503235,0.93913667400678,5757.429062334554,0.99072594443957,86764.51822916667,15.07347615559896,86764.51822916667,0.4877031445503235,15.07347615559896,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.0152277052402496,0.0006419320901234,0.1099640081326166,-4.749180242419243,0.0004849731922149,2.4686257044474285e-05,0.0147382616996765,0.0006050368150075,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p01_plus,resnorm_beta_div1,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,layergain_beta_div1,1.0,False,True,7,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,11.43315090192482,-15.565713246663412,0.111338284642746,0.0,1.387699286142985,0.111338284642746,0.0,0.0612449254840612,6.290598631153465,0.53892054160436,3.427827835083008,0.5768370380004247,0.8468453387419382,0.0688993330103423,0.9835233489672344,3.427827835083008,49.75770886739095,3.427827835083008,0.5768370380004247,49.75770886739095,0.5047348340352377,0.6594669421513876,0.0003110269705454,0.0003535151481628,0.0430035640796025,0.0021977325280507,0.0030721674362818,0.000132401784261,0.0005205919345219,2.540151278177897e-05,0.0430394361416498,0.0018996596336364,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,layergain_beta_div1,7,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,raw,0.0,False,False,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,12.50013632606715,-19.15572579701741,0.1226684935390949,0.0,0.0120576797053217,0.1226684935390949,0.0,0.0670247282832861,0.0788245658436973,0.5459521015485128,0.0343597419559955,0.4877031445503235,0.8478257159392039,0.0007001651422345,0.9819650053977966,0.0343597419559955,49.07707150777181,0.0343597419559955,0.4877031445503235,49.07707150777181,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.054438312848409,0.0021708607673645,3.37064266204834e-05,1.3113021850585938e-06,0.0004821221033732,2.361337343851725e-05,0.0465557177861531,0.0018596748510996,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,raw,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p001_plus,nudge_0.001,plus,raw,0.0,False,False,42,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,12.565468864981083,-111.4766133626302,0.0049991852914293,0.0,5.341780039695247e-05,0.0049991852914293,0.0,0.0516179899374643,0.0051908638200906,0.4829152276118596,0.0016778029385022,0.3339143047730128,0.4228942990303039,3.0553488610552094e-05,0.9880463480949402,0.0016778029385022,55.03717803955078,0.0016778029385022,0.3339143047730128,55.03717803955078,0.4525083204110463,0.6512693762779236,0.000102753440539,0.0001147389411926,0.0092164973417917,0.0002779165903727,1.3262033462524414e-06,0.0,0.0002654840548833,6.159146626790364e-06,0.0417973299821217,0.0009663899739583,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p001_plus,raw,42,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,beta_div1,1.0,False,False,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,12.07567491894588,-19.15572579701741,0.1226684935390949,0.0,1.2057679891586304,0.1226684935390949,0.0,0.0670247307668129,7.882457218923252,0.5459521015485128,3.4359744787216187,0.4877031445503235,0.847825696070989,0.0700165200654715,0.9819650053977966,3.4359744787216187,49.07707150777181,3.4359744787216187,0.4877031445503235,49.07707150777181,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.054438312848409,0.0021708607673645,0.0033669968446095,0.0001317858695983,0.0004821221033732,2.361337343851725e-05,0.0465557177861531,0.0018596748510996,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,beta_div1,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p01_plus,nudge_0.01,plus,resnorm_beta_div2,2.0,True,False,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,9.851376792881638,-11.108468214670816,0.0311723260933326,0.0,738659.5208333334,0.0311723260933326,0.0,0.0703198543439308,19763734.075059697,0.5232800940672556,8676452.083333334,0.4877031445503235,0.93913663427035,575742.9237527543,0.99072594443957,8676452.083333334,15.07347615559896,8676452.083333334,0.4877031445503235,15.07347615559896,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.0152277052402496,0.0006419320901234,0.1017712702353795,-1317.470209300518,0.0004849731922149,2.4686257044474285e-05,0.0147382616996765,0.0006050368150075,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p01_plus,resnorm_beta_div2,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
gradual_100_0p01_plus,gradual_clamp_100_0.01,plus,resnorm_layergain_beta_div1,1.0,True,True,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,12.265890130773188,-19.15572579701741,0.1226684935390949,0.0,76232.59375,0.1226684935390949,0.0,0.0672832901279131,578187.8438561261,0.5459521015485128,253490.4921875,0.4877031445503235,0.8593823413054148,5167.987092657677,0.9819650053977966,253490.4921875,49.07707150777181,253490.4921875,0.4877031445503235,49.07707150777181,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.054438312848409,0.0021708607673645,0.1151449034611384,-2.7201898843050003,0.0004835526148478,2.37425168355306e-05,0.0466813147068023,0.001868188381195,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,gradual_100_0p01_plus,resnorm_layergain_beta_div1,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
nudge_0p01_plus,nudge_0.01,plus,beta_div1,1.0,False,False,2025,twomoons,2000,0.1,"[128, 64]",32,6,15,0.05,0.001,0.001,tanh,cuda,10.907467348966748,-11.108468214670816,0.0311723260933326,0.0,0.1109799531598885,0.0311723260933326,0.0,0.0704234683265288,2.695417420350154,0.5232800940672556,1.1764151056607564,0.4877031445503235,0.9393176237742106,0.078046870550727,0.99072594443957,1.1764151056607564,15.07347615559896,1.1764151056607564,0.4877031445503235,15.07347615559896,0.5975431601206461,0.6984257499376932,0.0003181397914886,0.0002670188744862,0.0152277052402496,0.0006419320901234,0.0011638899644215,4.74850336710612e-05,0.0004859566688537,2.473592758178711e-05,0.0147668818632761,0.0006060202916463,2.5,1.0,1.0,1.0,1.0,1.0,1,_workspace_ThreeQ_dplus_fix_diagnostic_v2,nudge_0p01_plus,beta_div1,2025,0.001,twomoons,2000,0.2,0.1,"[128, 64]",32,6,15,0.05,0.001,tanh,True,1.0
